id_siniestro;id_poliza;id_asegurado;id_vehiculo;ramo;cobertura;fecha_ocurrencia;fecha_reporte;monto_reclamado_usd;monto_estimado_usd;monto_pagado_usd;estado;sucursal;ciudad_evento;descripcion;documentos_completos;id_beneficiario;tipo_beneficiario;dias_desde_inicio_poliza;dias_desde_fin_poliza;dias_entre_ocurrencia_reporte;historial_siniestros_asegurado;tuvo_parte_policial;tuvo_testigo;fault_responsable;etiqueta_fraude_simulada;ramo_pol;fecha_inicio;fecha_fin;prima_usd;suma_asegurada_usd;deducible_usd;canal_venta;ciudad;estado_poliza;tipo_cobertura;segmento;antiguedad_anios;ciudad_ase;num_polizas;reclamos_ultimos_12_meses;mora_actual;score_cliente_simulado;placa;chasis;motor;marca;modelo;anio_vehiculo;categoria;valor_comercial_usd;id_proveedor;nombre;tipo;ciudad_prov;antiguedad_anios_prov;lista_restrictiva;reclamos_asociados;porcentaje_casos_observados;monto_promedio_reclamado_usd
SIN-009092;POL-0010511;ASE-005189;VEH-0008748;Vehículos;Choque;1/11/2024;11/11/2024;316308;309345;0;Reserva;Guayaquil;Guayaquil;Atendiendo a familiar transportado al hospital, un automotor en la Av. Simón Bolívar cruzó sin precaución la intersección y produjo daños severos en luneta. Se anexan fotografías del evento. Ref. 997450.;Sí;PRV-0017;Taller;329;36;10;1;No;No;Asegurado;0;Vehículos;8/12/2023;7/12/2024;98179;230694;4000;Web;Guayaquil;Vencida;Collision;Estándar;2;Guayaquil;2;2;No;702;GKB-0975;A301128D1C9E4M9N5;NRDZGBA1;Toyota;Corolla;2018;Sedan;2040919;PRV-0017;Latonería Internacional;Taller;Guayaquil;23;No;353;2323;1324524
SIN-009093;POL-0001700;ASE-000820;VEH-0008749;Vehículos;Choque;11/8/2024;22/8/2024;4180718;3694579;3694579;Pago Total;Manta;Manta;Choque múltiple en la Av. Francisco de Orellana en condiciones de lluvia. Mi vehículo recibió impacto de dos automotores y presenta afectación en parabrisas. Ref. 800135.;Sí;PRV-0023;Taller;102;263;11;1;No;No;Asegurado;0;Vehículos;1/5/2024;1/5/2025;327201;7996035;4000;Web;Manta;Vencida;Collision;Premium;2;Manta;2;2;No;674;MJB-8843;5F6M2DZYRKJD5WT8T;OG2WFA4R;Chevrolet;Captiva;2018;Utility;7857936;PRV-0023;Servicios Vehiculares Bolívar;Taller;Santo Domingo;4;No;317;41;1058729
SIN-009094;POL-0004084;ASE-001996;VEH-0008750;Vehículos;Daño;10/8/2024;22/8/2024;348767;316374;0;Negativa;Quito;Quito;El suscrito asegurado informa: Granizada del 10/08/2024 en La Carolina produjo abolladuras en capó y techo del vehículo. Adjunto documentación de respaldo. Ref. 771472.;Sí;PRV-0022;Taller;294;71;12;0;No;No;Asegurado;0;Vehículos;21/10/2023;20/10/2024;49787;857496;4000;Broker;Quito;Vencida;All Perils;Estándar;5;Quito;3;3;No;740;POC-2455;GAVJ4XHRTFMPVSST2;4AZ0W5BOP;Honda;CR-V;2015;Sedan;1656626;PRV-0022;AutoExpress 24h;Taller;Cuenca;21;No;328;366;978608
SIN-009095;POL-0011312;ASE-005585;VEH-0002624;Vehículos;Choque;16/7/2024;17/7/2024;1707125;1530945;1530945;Pago Total;Manta;Manta;Por medio del presente, Vehículo asegurado sufrió colisión lateral mientras se encontraba detenido en semáforo en la avenida Av. de las Américas. El tercero responsable abandonó el lugar antes de la llegada de la policía. Estoy disponible para ampliar información si se requiere. Ref. 568246.;Sí;PRV-0022;Taller;207;158;1;3;No;No;Asegurado;0;Vehículos;11/8/2022;11/8/2023;7064;3216403;4000;Banca seguros;Manta;Vencida;Liability;Estándar;2;Manta;6;6;No;537;MPN-3057;SE7DPGC0Y225RZ376;PVLC708B;Toyota;RAV4;2018;Sport;3420671;PRV-0022;AutoExpress 24h;Taller;Cuenca;21;No;328;366;978608
SIN-009096;POL-0003551;ASE-001734;VEH-0008751;Vehículos;Choque;3/1/2024;4/1/2024;2535662;2060696;1313518;Pago Parcial;Machala;Machala;"Hago constar que Pérdida de control del vehículo por desperfecto mecánico en plena Av. Naciones Unidas; impacto contra muro de contención. Daños extensos en parachoques delantero. Ref. 669762.";Sí;PRV-0010;Taller;222;143;1;3;No;No;Tercero;0;Vehículos;26/5/2023;25/5/2024;256253;7036662;4000;Venta directa;Machala;Vencida;Collision;Premium;9;Machala;2;2;Sí;613;OJR-4722;GVBF6273L40R9LNMC;GBZ0CBX9;Honda;Civic;2019;Sport;9526788;PRV-0010;Carrocerías El Valle;Taller;Ibarra;16;No;277;289;1164973
SIN-009097;POL-0002487;ASE-001202;VEH-0008752;Vehículos;Choque;28/8/2024;30/8/2024;1281871;1111666;1111666;Pago Total;Guayaquil;Guayaquil;Reporto a la aseguradora que En el redondel de Urdesa otro conductor no respetó el derecho de paso ocasionando choque por alcance con resultado de daños considerables. Se anexa parte policial. Ref. 315802.;Sí;PRV-0006;Taller;143;222;2;3;No;No;Asegurado;0;Vehículos;7/4/2024;7/4/2025;202866;3472544;4000;Broker;Guayaquil;Vencida;All Perils;Estándar;18;Guayaquil;3;3;No;764;GKT-8343;DXUMWJWBZ31Z1UPBH;LB1GW097;Toyota;Corolla;2021;Sedan;3201921;PRV-0006;Tecnimotors Manabí;Taller;Guayaquil;24;No;314;223;1221994
SIN-009098;POL-0005942;ASE-002919;VEH-0008753;Vehículos;Choque;11/11/2024;21/11/2024;5448613;4699692;0;Cierre Sin Consecuencia;Guayaquil;Guayaquil;Comunico que Salí del estacionamiento del centro comercial y un tercero que circulaba en reversa impactó posterior de mi vehículo. Existe video de cámaras del lugar. Quedo a la espera de la inspección del perito. Ref. 835827.;Sí;PRV-0008;Taller;255;110;10;5;No;No;Asegurado;0;Vehículos;1/3/2024;1/3/2025;359008;7678894;4000;Venta directa;Manta;Vencida;All Perils;Estándar;13;Manta;3;3;No;641;MOH-2096;GA3DN6DWBPHMC073J;U2649E7P9S;Chevrolet;Aveo;2017;Utility;9967686;PRV-0008;Taller Quito Norte;Taller;Ibarra;22;No;309;453;1250696
SIN-009099;POL-0008854;ASE-004352;VEH-0008754;Vehículos;Choque;6/6/2024;18/6/2024;1870475;1556344;831351;Pago Parcial;Quito;Quito;Para conocimiento de la Compañía: Realizando giro en intersección de Vía a la Costa con calle Bolívar, fui golpeado en posterior por automotor que circulaba a velocidad excesiva. Hubo testigos del evento. Se anexa parte policial. Ref. 183012.;Sí;PRV-0021;Taller;291;74;12;3;No;No;Asegurado;0;Vehículos;20/8/2023;19/8/2024;125195;3662166;4000;Broker;Quito;Vencida;Collision;Premium;14;Quito;6;6;Sí;303;PJV-6549;NLFE7X30NSA7JX3FK;TKVN5DPC5A;Honda;Fit;2015;Sedan;312719;PRV-0021;Taller Mecánico San Francisco;Taller;Loja;18;No;318;283;1121093
SIN-009100;POL-0008792;ASE-004324;VEH-0002084;Vehículos;Responsabilidad Civil;28/5/2024;28/5/2024;13655;115927;35814;Anticipo;Ambato;Ambato;Por medio del presente, Estacionado frente a domicilio en sector Las Cumbres encuentro vehículo con daños en techo sin nota ni datos del responsable. Se presume golpe y fuga. Solicito se atienda con prontitud el reclamo. Ref. 895522.;No;PRV-0043;Perito;181;184;0;3;No;No;Asegurado;0;Vehículos;22/11/2022;22/11/2023;53901;916179;4000;Web;Ambato;Vencida;All Perils;Premium;14;Ambato;4;4;No;659;TGF-5438;9M9NZ2JFYH0FVHDB4;4A5S6FV8M;Toyota;Yaris;2014;Sedan;1033344;PRV-0043;Perito Aut. L. Salazar;Perito;Cuenca;9;No;336;268;109396
SIN-009101;POL-0006378;ASE-003144;VEH-0008755;Vehículos;Choque;28/7/2024;5/8/2024;901731;777816;0;Cierre Sin Consecuencia;Guayaquil;Guayaquil;Reporto a la aseguradora que Volcadura del vehículo ocurrida la madrugada del 28/07/2024 en curva pronunciada de la Av. Francisco de Orellana. Conductor único, sin terceros involucrados. Solicito se atienda con prontitud el reclamo. Ref. 633783.;Sí;PRV-0038;Clínica;85;280;8;1;No;No;Asegurado;0;Vehículos;4/5/2024;4/5/2025;114118;2590991;4000;Banca seguros;Guayaquil;Vencida;Collision;Corporativo;18;Guayaquil;2;2;No;826;GDQ-0277;MCVZEW8TMU49XZ77X;8QBR8033;Toyota;Fortuner;2022;Sedan;2739657;PRV-0038;Centro Médico Cuenca;Clínica;Machala;25;No;308;325;1024869
SIN-009102;POL-0001581;ASE-000766;VEH-0008756;Vehículos;Responsabilidad Civil;24/6/2024;24/6/2024;491954;443809;0;Reserva;Guayaquil;Guayaquil;El suscrito asegurado informa: Colisión por alcance en la Av. Eloy Alfaro, conductor del vehículo posterior no guardó distancia prudente. Daños menores en parachoques y maletero. Se anexa parte policial. Ref. 933760.;Sí;PRV-0002;Taller;187;178;0;3;No;No;Asegurado;0;Vehículos;20/12/2023;19/12/2024;51384;2399528;4000;Venta directa;Guayaquil;Vencida;Liability;Estándar;2;Guayaquil;3;3;No;777;GAG-5111;TKSJCM639W6KLWELR;G1BWFURDM;Chevrolet;D-Max;2018;Sport;2714745;PRV-0002;Auto Servicio El Cóndor;Taller;Loja;11;No;429;2051;1282416
SIN-009103;POL-0008325;ASE-004095;VEH-0008757;Vehículos;Responsabilidad Civil;27/7/2024;5/8/2024;348943;280372;280372;Pago Total;Quito;Quito;Por medio del presente, El 27/07/2024 alrededor de las 01:15, mi vehículo fue golpeado por un taxi en Urdesa cuando este intentaba un giro indebido. Daño en puerta del conductor. Se anexan fotografías del evento. Ref. 501804.;Sí;PRV-0011;Taller;224;141;9;5;No;No;Tercero;0;Vehículos;16/12/2023;15/12/2024;50383;2126521;4000;Venta directa;Quito;Vencida;Liability;Corporativo;20;Quito;2;2;No;677;POD-3991;8VBDTKRA4ZZK0VDGK;EDDLVRT4O;Chevrolet;Onix;2018;Sport;2875318;PRV-0011;Pinturas y Latonería Sur;Taller;Ibarra;16;Sí;328;125;1077337
SIN-009104;POL-0005211;ASE-002561;VEH-0008758;Vehículos;Choque;16/11/2024;26/11/2024;935148;81724;0;Reserva;Quito;Quito;Hago constar que Reporto siniestro ocurrido el 16/11/2024 en El Recreo. Un vehículo de mayor tonelaje me cerró el paso y colisionamos generando daños en parabrisas. Ref. 715456.;Sí;PRV-0003;Taller;221;144;10;0;No;No;Asegurado;0;Vehículos;9/4/2024;9/4/2025;117424;216867;4000;Web;Quito;Vencida;All Perils;Estándar;18;Quito;3;3;No;765;PTN-3829;Y4ERB6ENBEX61Y8XL;2P60ZTEAR;Chevrolet;Onix;2017;Sedan;2135252;PRV-0003;Mecánica Integral Pichincha;Taller;Manta;4;No;300;40;1035593
SIN-009105;POL-0002211;ASE-001064;VEH-0008759;Vehículos;Choque;19/11/2024;20/11/2024;1363486;1094746;0;Negativa;Guayaquil;Guayaquil;Solicito atención al siguiente caso. Salí del estacionamiento del centro comercial y un tercero que circulaba en reversa impactó trasera de mi vehículo. Existe video de cámaras del lugar. Adjunto documentación de respaldo. Ref. 614591.;Sí;PRV-0005;Taller;88;277;1;1;No;No;Asegurado;0;Vehículos;23/8/2024;23/8/2025;9499;2088582;4000;Banca seguros;Guayaquil;Vigente;Collision;Corporativo;14;Guayaquil;3;3;No;689;GIR-1055;CDL6BDUJKGD36HTJW;EN7HLQX9;Honda;Civic;2015;Sedan;2815952;PRV-0005;Servitec Guayas;Taller;Ibarra;15;No;288;451;1136744
SIN-009106;POL-0012011;ASE-005933;VEH-0000775;Vehículos;Choque;11/11/2024;12/11/2024;740669;657364;412663;Pago Parcial;Quito;Quito;El 11/11/2024 alrededor de las 09:15, mi vehículo fue golpeado por un taxi en La Carolina cuando este intentaba un giro indebido. Daño en maletero. Ref. 486694.;Sí;PRV-0032;Clínica;193;172;1;0;No;No;Asegurado;0;Vehículos;1/10/2022;1/10/2023;329498;8511957;4000;Venta directa;Quito;Vencida;Collision;Estándar;19;Quito;4;4;No;590;PQR-0221;V1K1H0CP1SA8FKL0U;YFT7VN9SVC;Acura;RDX;2016;Sedan;7370499;PRV-0032;Centro Médico Pichincha;Clínica;Ambato;8;No;285;316;1121295
SIN-009107;POL-0000911;ASE-000441;VEH-0008760;Vehículos;Daño;20/9/2023;9/10/2023;2045839;1873317;0;Reserva;Ambato;Ambato;Hago constar que Granizada del 20/09/2023 en La Carolina produjo abolladuras en capó y techo del vehículo. Se anexa parte policial. Ref. 846983.;No;PRV-0029;Taller;7;358;19;1;No;No;Asegurado;1;Vehículos;13/9/2023;12/9/2024;106531;2185119;4000;Broker;Ambato;Vencida;All Perils;Estándar;1;Ambato;3;3;No;766;TEJ-9807;2CR4FK7HCMFWPPXJ9;UTF89SZYU7;Honda;Civic;2017;Sedan;2306992;PRV-0029;Taller La Y;Taller;Machala;15;No;409;2372;1311721
SIN-009108;POL-0006589;ASE-003252;VEH-0008761;Vehículos;Responsabilidad Civil;26/11/2024;27/11/2024;385219;334464;0;Cierre Sin Consecuencia;Quito;Quito;Realizando giro en intersección de Av. Mariscal Sucre con calle García Moreno, fui golpeado en lateral izquierda por automotor que circulaba a velocidad excesiva. Hubo testigos del evento. Solicito se atienda con prontitud el reclamo. Ref. 979484.;Sí;PRV-0001;Taller;80;285;1;3;No;No;Asegurado;0;Vehículos;7/9/2024;7/9/2025;65418;2681734;4000;Broker;Quito;Vigente;Liability;Joven;11;Quito;3;3;No;664;PJA-0336;U8CZRLPR5DZPY0A4Y;OXX4KX4ZA;Toyota;Yaris;2019;Sport;2374454;PRV-0001;Talleres Andinos Cía. Ltda.;Taller;Ambato;15;No;345;29;1051504
SIN-009109;POL-0012265;ASE-006057;VEH-0004492;Vehículos;Responsabilidad Civil;24/3/2024;29/3/2024;515829;491736;0;Cierre Sin Consecuencia;Cuenca;Cuenca;Reporto a la aseguradora que Colisión por alcance en la Av. Amazonas, conductor del vehículo posterior no guardó distancia prudente. Daños menores en parachoques y maletero. Se anexan fotografías del evento. Ref. 142172.;Sí;PRV-0015;Taller;36;329;5;0;No;No;Asegurado;0;Vehículos;2/11/2022;2/11/2023;89249;313248;4000;Web;Cuenca;Vencida;Liability;Estándar;20;Cuenca;6;6;No;623;AFU-7728;1N5D9VGS10SYCM6VG;N34U1C1CJ;Chevrolet;Aveo;2016;Sport;3821613;PRV-0015;Servi-Frenos Ecuador;Taller;Quito;13;No;313;447;1060956
SIN-009110;POL-0004513;ASE-002215;VEH-0008762;Vehículos;Choque;21/5/2024;24/5/2024;1474059;1223983;1223983;Pago Total;Guayaquil;Guayaquil;Comunico que El 21/05/2024 alrededor de las 18:15, mi vehículo fue golpeado por un taxi en El Condado cuando este intentaba un giro indebido. Daño en guardafango. Solicito gestionar la cobertura conforme a la póliza. Ref. 551008.;Sí;PRV-0023;Taller;181;184;3;1;No;No;Asegurado;0;Vehículos;22/11/2023;21/11/2024;95142;2465875;4000;Agente;Guayaquil;Vencida;Collision;Premium;12;Guayaquil;4;4;No;595;GJC-4203;DZT4AJNLVMAPTRDNF;FE2JFHAZ;Toyota;Yaris;2015;Sedan;2421601;PRV-0023;Servicios Vehiculares Bolívar;Taller;Santo Domingo;4;No;317;41;1058729
SIN-009111;POL-0007373;ASE-003634;VEH-0005233;Vehículos;Choque;4/1/2024;11/1/2024;399296;379843;379843;Pago Total;Quito;Quito;El suscrito asegurado informa: A las 22:15 del 04/01/2024, en la Av. 6 de Diciembre, otro vehículo invadió mi carril produciendo impacto frontal. Se reporta daño en techo del vehículo asegurado. Ref. 680126.;No;PRV-0013;Taller;274;91;7;0;No;No;Asegurado;1;Vehículos;23/10/2022;23/10/2023;113315;2102058;4000;Venta directa;Quito;Vencida;All Perils;Premium;18;Quito;4;4;No;570;PRZ-8094;C5S52ZSSHE59TH3H8;WZ5ATYBLDJ;Chevrolet;Spark;2014;Sedan;2073334;PRV-0013;Reparauto Loja;Taller;Portoviejo;21;No;352;2386;1325216
SIN-009112;POL-0010065;ASE-004958;VEH-0004567;Vehículos;Responsabilidad Civil;24/4/2024;25/4/2024;1503627;1367805;1367805;Liquidado;Ambato;Ambato;Hago constar que Estacionado frente a domicilio en sector Las Cumbres encuentro vehículo con daños en parachoques delantero sin nota ni datos del responsable. Se presume golpe y fuga. Solicito gestionar la cobertura conforme a la póliza. Ref. 761897.;Sí;PRV-0026;Taller;338;27;1;5;No;No;Asegurado;0;Vehículos;25/3/2023;24/3/2024;13036;2256217;4000;Banca seguros;Ambato;Vencida;All Perils;Corporativo;8;Ambato;4;4;No;610;TOV-5887;60ZH3J6CTF40A98AF;5KTSSWVI;Acura;MDX;2017;Sedan;2172736;PRV-0026;Chevrocenter Servicios;Taller;Machala;24;No;304;395;1172187
SIN-009113;POL-0005382;ASE-002640;VEH-0002923;Vehículos;Responsabilidad Civil;12/8/2024;14/8/2024;379431;320403;0;Reserva;Guayaquil;Guayaquil;Comunico que Volcadura del vehículo ocurrida la madrugada del 12/08/2024 en curva pronunciada de la Av. Galo Plaza. Conductor único, sin terceros involucrados. Solicito gestionar la cobertura conforme a la póliza. Ref. 742691.;Sí;PRV-0001;Taller;55;310;2;5;No;No;Asegurado;0;Vehículos;8/3/2023;7/3/2024;133469;3634531;4000;Venta directa;Guayaquil;Vencida;Collision;Estándar;16;Guayaquil;4;4;No;583;GCX-4300;WC7F28UMHZM95FRJR;MK5784PK;Mazda;CX-5;2016;Sedan;3874085;PRV-0001;Talleres Andinos Cía. Ltda.;Taller;Ambato;15;No;345;29;1051504
SIN-009114;POL-0003623;ASE-001765;VEH-0001047;Vehículos;Choque;25/11/2024;25/11/2024;464826;380173;0;Cierre Sin Consecuencia;Quito;Quito;Pongo en conocimiento: Volcadura del vehículo ocurrida la madrugada del 25/11/2024 en curva pronunciada de la Vía Daule. Conductor único, sin terceros involucrados. Ref. 322820.;Sí;PRV-0018;Taller;287;78;0;3;No;No;Tercero;0;Vehículos;28/8/2022;28/8/2023;48738;2256061;4000;Web;Quito;Vencida;Liability;Estándar;15;Quito;5;5;No;649;PFZ-7724;HJTL94NBKAW47XUA4;RD62B1ZYVM;Chevrolet;Captiva;2019;Sport;2449485;PRV-0018;Carrocerías El Pacífico;Taller;Cuenca;25;No;360;194;97934
SIN-009115;POL-0001865;ASE-000898;VEH-0008763;Vehículos;Choque;20/5/2024;21/5/2024;2846712;2759535;0;Cierre Sin Consecuencia;Quito;Quito;Solicito atención al siguiente caso. Estacionado frente a domicilio en sector Solanda encuentro vehículo con daños en puerta del pasajero sin nota ni datos del responsable. Se presume golpe y fuga. Adjunto documentación de respaldo. Ref. 768096.;Sí;PRV-0048;Perito;332;33;1;0;No;No;Tercero;0;Vehículos;23/6/2023;22/6/2024;432834;7651164;4000;Banca seguros;Quito;Vencida;All Perils;Joven;18;Quito;5;5;No;559;PJN-3928;RDCJNGE49438NSZPT;IYV6J26N6Q;Toyota;Prado;2018;Utility;9507616;PRV-0048;Inspecciones Técnicas Andinas;Perito;Guayaquil;4;No;313;319;1166146
SIN-009116;POL-0009830;ASE-004832;VEH-0008764;Vehículos;Choque;1/5/2024;2/5/2024;869821;748314;748314;Pago Total;Loja;Loja;Hago constar que Volcadura del vehículo ocurrida la madrugada del 01/05/2024 en curva pronunciada de la Av. Amazonas. Conductor único, sin terceros involucrados. Solicito se atienda con prontitud el reclamo. Ref. 852053.;Sí;PRV-0031;Clínica;263;102;1;1;No;No;Tercero;0;Vehículos;12/8/2023;11/8/2024;206209;3782513;4000;Broker;Manta;Vencida;All Perils;Estándar;11;Manta;4;4;Sí;422;MRG-3040;8UK50B5HX44H3PT9E;DA0KIJ1ZHY;Chevrolet;Spark;2015;Sedan;3895287;PRV-0031;Clínica San Rafael;Clínica;Santo Domingo;12;No;329;304;947713
SIN-009117;POL-0002022;ASE-000971;VEH-0008765;Vehículos;Choque;16/7/2024;16/7/2024;1218344;1019076;0;Reserva;Ambato;Ambato;Solicito atención al siguiente caso. Atendiendo a familiar transportado al hospital, un automotor en la Av. República cruzó sin precaución la intersección y produjo daños severos en capó. Se anexa parte policial. Ref. 476508.;Sí;PRV-0026;Taller;199;166;0;3;No;No;Tercero;0;Vehículos;30/12/2023;29/12/2024;137919;2420913;4000;Venta directa;Ambato;Vencida;All Perils;Estándar;7;Ambato;3;3;No;756;TXW-5220;96VCJ8XLBZH6MB3TH;SX2BJQ3SFI;Chevrolet;Captiva;2015;Sedan;2539963;PRV-0026;Chevrocenter Servicios;Taller;Machala;24;No;304;395;1172187
SIN-009118;POL-0000490;ASE-000246;VEH-0008766;Vehículos;Responsabilidad Civil;2/7/2024;8/7/2024;398885;385969;385969;Liquidado;Manta;Manta;Volcadura del vehículo ocurrida la madrugada del 02/07/2024 en curva pronunciada de la Panamericana Norte. Conductor único, sin terceros involucrados. Se anexan fotografías del evento. Ref. 602033.;Sí;PRV-0021;Taller;192;173;6;3;No;No;Asegurado;0;Vehículos;23/12/2023;22/12/2024;62945;244673;4000;Banca seguros;Ibarra;Vencida;Liability;Estándar;3;Ibarra;4;4;No;574;IHW-1450;EVBKS8W5BCD9ZBKTN;58RPDXAGK;Mazda;CX-5;2019;Sport;2834044;PRV-0021;Taller Mecánico San Francisco;Taller;Loja;18;No;318;283;1121093
SIN-009119;POL-0002533;ASE-001222;VEH-0003315;Vehículos;Choque;19/9/2024;19/9/2024;1120584;914177;0;Reserva;Quito;Quito;Volcadura del vehículo ocurrida la madrugada del 19/09/2024 en curva pronunciada de la Vía Daule. Conductor único, sin terceros involucrados. Adjunto documentación de respaldo. Ref. 599613.;Sí;PRV-0008;Taller;200;165;0;1;No;No;Asegurado;0;Vehículos;12/2/2022;12/2/2023;78856;3663419;4000;Agente;Quito;Vencida;Liability;Estándar;14;Quito;6;6;No;500;PGG-4678;M81Z5R61JTRK9MB5P;DV2X214HZ2;Chevrolet;Spark;2017;Sport;3630713;PRV-0008;Taller Quito Norte;Taller;Ibarra;22;No;309;453;1250696
SIN-009120;POL-0005633;ASE-002773;VEH-0008767;Vehículos;Responsabilidad Civil;28/10/2024;28/10/2024;447569;412647;412647;Pago Total;Quito;Quito;Solicito atención al siguiente caso. Estacionado frente a domicilio en sector Las Cumbres encuentro vehículo con daños en parachoques delantero sin nota ni datos del responsable. Se presume golpe y fuga. Notifico para los trámites correspondientes. Ref. 236889.;No;PRV-0005;Taller;294;71;0;0;No;No;Asegurado;0;Vehículos;8/1/2024;7/1/2025;74212;2654061;4000;Broker;Quito;Vencida;Liability;Estándar;8;Quito;1;1;No;733;PXA-9957;7FJ57UNGWTNBRXNFV;IYGHEHUJO;Toyota;Corolla;2018;Sport;2229525;PRV-0005;Servitec Guayas;Taller;Ibarra;15;No;288;451;1136744
SIN-009121;POL-0008915;ASE-004386;VEH-0008768;Vehículos;Choque;5/1/2024;8/1/2024;1022724;871488;871488;Pago Total;Machala;Machala;Hago constar que Salí del estacionamiento del centro comercial y un tercero que circulaba en reversa impactó trasera de mi vehículo. Existe video de cámaras del lugar. Estoy disponible para ampliar información si se requiere. Ref. 760752.;Sí;PRV-0007;Taller;130;235;3;3;No;No;Tercero;0;Vehículos;28/8/2023;27/8/2024;133611;2322491;4000;Venta directa;Guayaquil;Vencida;All Perils;Estándar;17;Guayaquil;3;3;Sí;467;GBG-0552;9J6M1ZWNF7ETWG5B1;ZFOLOM3KCN;Honda;Fit;2018;Sedan;235857;PRV-0007;Auto Reparaciones Cuenca;Taller;Manta;21;No;413;1937;1164699
SIN-009122;POL-0011046;ASE-005454;VEH-0008769;Vehículos;Choque;24/9/2024;24/9/2024;2725001;2564722;2564722;Pago Total;Ibarra;Ibarra;Reporto a la aseguradora que A las 07:30 del 24/09/2024, en la Vía Daule, otro vehículo invadió mi carril produciendo impacto trasera. Se reporta daño en capó del vehículo asegurado. Ref. 948690.;Sí;PRV-0018;Taller;345;20;0;3;No;No;Asegurado;0;Vehículos;15/10/2023;14/10/2024;277131;6375051;4000;Agente;Manta;Vencida;Collision;Estándar;3;Manta;3;3;No;774;MGX-9752;5B86S0BBRL6HVP9GT;VI0TW4MQC;Volkswagen;Saveiro;2015;Sedan;645405;PRV-0018;Carrocerías El Pacífico;Taller;Cuenca;25;No;360;194;97934
SIN-009123;POL-0000128;ASE-000068;VEH-0008770;Vehículos;Responsabilidad Civil;23/9/2024;3/10/2024;232294;213472;0;Negativa;Ambato;Ambato;Reporto a la aseguradora que Estacionado frente a domicilio en sector Tumbaco encuentro vehículo con daños en luneta sin nota ni datos del responsable. Se presume golpe y fuga. Notifico para los trámites correspondientes. Ref. 872015.;Sí;PRV-0020;Taller;126;239;10;5;No;No;Tercero;0;Vehículos;20/5/2024;20/5/2025;54731;2152543;4000;Banca seguros;Ambato;Vencida;Liability;Corporativo;8;Ambato;2;2;No;762;TTV-5932;EB9Y67KBBJ3B9GSAA;8JIXBB3E;Honda;Fit;2018;Sport;2290612;PRV-0020;MotorPlus Servicios;Taller;Portoviejo;5;Sí;324;957;1115917
SIN-009124;POL-0001104;ASE-000538;VEH-0008771;Vehículos;Choque;18/10/2024;28/10/2024;52990;437537;437537;Pago Total;Manta;Manta;Para conocimiento de la Compañía: El día 18/10/2024 circulando por la Vía Daule en sentido norte-oeste fui impactado en la parte lateral izquierda por otro vehículo que no respetó la señalización. El conductor del otro vehículo se dio a la fuga. Estoy disponible para ampliar información si se requiere. Ref. 894881.;Sí;PRV-0033;Clínica;324;41;10;3;No;No;Tercero;0;Vehículos;29/11/2023;28/11/2024;137177;2252034;4000;Agente;Ambato;Vencida;All Perils;Estándar;4;Ambato;3;3;No;638;TNC-6652;KMPVH43XKGHYMNTWW;7BXECGH0XL;Toyota;RAV4;2017;Sedan;287918;PRV-0033;Hospital del Sur;Clínica;Ambato;9;No;291;481;1080188
